assay_chembl_id,canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,target_label
CHEMBL1071425,Cc1c(Sc2cccc3c2CCCC3)[nH]c2nc(N)nc(N)c12,CHEMBL609914,IC50,nM,4570.88,CHEMBL2363,pIC50,,5.34,RnDHFR (R. norvegicus)
CHEMBL1071425,Cc1c(Sc2cccc(Cl)c2)[nH]c2nc(N)nc(N)c12,CHEMBL334198,IC50,nM,47863.01,CHEMBL2363,pIC50,,4.32,RnDHFR (R. norvegicus)
CHEMBL1071425,Cc1c(Sc2ccc(Cl)cc2)[nH]c2nc(N)nc(N)c12,CHEMBL420172,IC50,nM,19054.61,CHEMBL2363,pIC50,,4.72,RnDHFR (R. norvegicus)
CHEMBL1071425,COc1ccccc1Sc1[nH]c2nc(N)nc(N)c2c1C,CHEMBL331314,IC50,nM,2344.23,CHEMBL2363,pIC50,,5.63,RnDHFR (R. norvegicus)
CHEMBL1071425,COc1cccc(Sc2[nH]c3nc(N)nc(N)c3c2C)c1,CHEMBL123984,IC50,nM,2041.74,CHEMBL2363,pIC50,,5.69,RnDHFR (R. norvegicus)
CHEMBL1071425,COc1ccc(OC)c(Sc2[nH]c3nc(N)nc(N)c3c2C)c1,CHEMBL331986,IC50,nM,7762.47,CHEMBL2363,pIC50,,5.11,RnDHFR (R. norvegicus)
CHEMBL1071425,Cc1[nH]c2nc(N)nc(N)c2c1Sc1cccc2c1CCCC2,CHEMBL600412,IC50,nM,39810.72,CHEMBL2363,pIC50,,4.4,RnDHFR (R. norvegicus)
CHEMBL1071425,Cc1[nH]c2nc(N)nc(N)c2c1Sc1ccc(Cl)cc1,CHEMBL600413,IC50,nM,37153.52,CHEMBL2363,pIC50,,4.43,RnDHFR (R. norvegicus)
CHEMBL1071425,Cc1[nH]c2nc(N)nc(N)c2c1Sc1ccc2c(c1)CCCC2,CHEMBL605782,IC50,nM,30902.95,CHEMBL2363,pIC50,,4.51,RnDHFR (R. norvegicus)
CHEMBL1071425,Cc1[nH]c2nc(N)nc(N)c2c1Sc1cccc(Cl)c1,CHEMBL608865,IC50,nM,64565.42,CHEMBL2363,pIC50,,4.19,RnDHFR (R. norvegicus)
CHEMBL1071425,Cc1[nH]c2nc(N)nc(N)c2c1Sc1ccc(Cl)cc1Cl,CHEMBL610498,IC50,nM,34673.69,CHEMBL2363,pIC50,,4.46,RnDHFR (R. norvegicus)
CHEMBL1071425,Nc1nc(N)c2c(CCCc3cc(Cl)ccc3Cl)c[nH]c2n1,CHEMBL597383,IC50,nM,4786.3,CHEMBL2363,pIC50,,5.32,RnDHFR (R. norvegicus)
CHEMBL1071425,COc1ccc(OC)c(CCCc2c[nH]c3nc(N)nc(N)c23)c1,CHEMBL608428,IC50,nM,11748.98,CHEMBL2363,pIC50,,4.93,RnDHFR (R. norvegicus)
CHEMBL1071425,COc1cc(CCCc2c[nH]c3nc(N)nc(N)c23)cc(OC)c1OC,CHEMBL597583,IC50,nM,4786.3,CHEMBL2363,pIC50,,5.32,RnDHFR (R. norvegicus)
CHEMBL1071425,Nc1nc(N)c2c(CCCc3cccc4c3CCCC4)c[nH]c2n1,CHEMBL591930,IC50,nM,1513.56,CHEMBL2363,pIC50,,5.82,RnDHFR (R. norvegicus)
CHEMBL1071425,Nc1nc(N)c2c(CCCc3ccc4c(c3)CCCC4)c[nH]c2n1,CHEMBL597962,IC50,nM,1096.48,CHEMBL2363,pIC50,,5.96,RnDHFR (R. norvegicus)
CHEMBL1071425,Nc1nc(N)c2c(CCCc3ccccc3)c[nH]c2n1,CHEMBL607583,IC50,nM,8511.38,CHEMBL2363,pIC50,,5.07,RnDHFR (R. norvegicus)
CHEMBL2384162,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,CHEMBL36,IC50,nM,1500.0,CHEMBL2363,IC50,uM,1.5,RnDHFR (R. norvegicus)
CHEMBL2384162,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,CHEMBL119,IC50,nM,3.0,CHEMBL2363,IC50,uM,0.003,RnDHFR (R. norvegicus)
CHEMBL2384162,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,CHEMBL7492,IC50,nM,3.3,CHEMBL2363,IC50,uM,0.0033,RnDHFR (R. norvegicus)
CHEMBL2384162,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,IC50,nM,2.5,CHEMBL2363,IC50,uM,0.0025,RnDHFR (R. norvegicus)
CHEMBL2384162,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL22,IC50,nM,180000.0,CHEMBL2363,IC50,uM,180.0,RnDHFR (R. norvegicus)
CHEMBL2384162,CN(c1cc(F)c(F)c(F)c1)c1cnc2nc(N)nc(N)c2c1,CHEMBL2382336,IC50,nM,430.0,CHEMBL2363,IC50,uM,0.43,RnDHFR (R. norvegicus)
CHEMBL2384162,CN(c1cnc2nc(N)nc(N)c2c1)c1cc(F)ccc1F,CHEMBL2382335,IC50,nM,70.0,CHEMBL2363,IC50,uM,0.07,RnDHFR (R. norvegicus)
CHEMBL2384162,CN(c1cnc2nc(N)nc(N)c2c1)c1cccc2ccccc12,CHEMBL2382334,IC50,nM,21.0,CHEMBL2363,IC50,uM,0.021,RnDHFR (R. norvegicus)
CHEMBL2384162,CN(c1ccc([N+](=O)[O-])cc1)c1cnc2nc(N)nc(N)c2c1,CHEMBL2382333,IC50,nM,610.0,CHEMBL2363,IC50,uM,0.61,RnDHFR (R. norvegicus)
CHEMBL2384162,CC(C)c1ccc(N(C)c2cnc3nc(N)nc(N)c3c2)cc1,CHEMBL2382332,IC50,nM,72.0,CHEMBL2363,IC50,uM,0.072,RnDHFR (R. norvegicus)
CHEMBL2384162,Cc1ccc(N(C)c2cnc3nc(N)nc(N)c3c2)cc1,CHEMBL2382331,IC50,nM,28.0,CHEMBL2363,IC50,uM,0.028,RnDHFR (R. norvegicus)
CHEMBL2384162,COc1cc(N(C)c2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,CHEMBL2382330,IC50,nM,6.8,CHEMBL2363,IC50,uM,0.0068,RnDHFR (R. norvegicus)
CHEMBL2384162,COc1ccc(OC)c(N(C)c2cnc3nc(N)nc(N)c3c2)c1,CHEMBL2382329,IC50,nM,3.7,CHEMBL2363,IC50,uM,0.0037,RnDHFR (R. norvegicus)
CHEMBL2384162,COc1ccccc1N(C)c1cnc2nc(N)nc(N)c2c1,CHEMBL2382328,IC50,nM,24.0,CHEMBL2363,IC50,uM,0.024,RnDHFR (R. norvegicus)
CHEMBL2384162,COc1ccc(N(C)c2cnc3nc(N)nc(N)c3c2)cc1,CHEMBL2382327,IC50,nM,5.9,CHEMBL2363,IC50,uM,0.0059,RnDHFR (R. norvegicus)
CHEMBL2384162,CN(c1ccccc1)c1cnc2nc(N)nc(N)c2c1,CHEMBL2382326,IC50,nM,120.0,CHEMBL2363,IC50,uM,0.12,RnDHFR (R. norvegicus)
CHEMBL2384162,Nc1nc(N)c2cc(Nc3cc(F)c(F)c(F)c3)cnc2n1,CHEMBL2382325,IC50,nM,5200.0,CHEMBL2363,IC50,uM,5.2,RnDHFR (R. norvegicus)
CHEMBL2384162,Nc1nc(N)c2cc(Nc3cc(F)ccc3F)cnc2n1,CHEMBL2382324,IC50,nM,1100.0,CHEMBL2363,IC50,uM,1.1,RnDHFR (R. norvegicus)
CHEMBL2384162,Nc1nc(N)c2cc(Nc3cccc4ccccc34)cnc2n1,CHEMBL2382323,IC50,nM,2900.0,CHEMBL2363,IC50,uM,2.9,RnDHFR (R. norvegicus)
CHEMBL2384162,Nc1nc(N)c2cc(Nc3ccc([N+](=O)[O-])cc3)cnc2n1,CHEMBL2382322,IC50,nM,12000.0,CHEMBL2363,IC50,uM,12.0,RnDHFR (R. norvegicus)
CHEMBL2384162,Nc1nc(N)c2cc(Nc3ccc4ccccc4c3)cnc2n1,CHEMBL2382321,IC50,nM,3300.0,CHEMBL2363,IC50,uM,3.3,RnDHFR (R. norvegicus)
CHEMBL2384162,CC(C)c1ccc(Nc2cnc3nc(N)nc(N)c3c2)cc1,CHEMBL2382320,IC50,nM,12000.0,CHEMBL2363,IC50,uM,12.0,RnDHFR (R. norvegicus)
CHEMBL2384162,Cc1ccc(Nc2cnc3nc(N)nc(N)c3c2)cc1,CHEMBL2382319,IC50,nM,4000.0,CHEMBL2363,IC50,uM,4.0,RnDHFR (R. norvegicus)
CHEMBL2384162,COc1cc(Nc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,CHEMBL2382318,IC50,nM,4000.0,CHEMBL2363,IC50,uM,4.0,RnDHFR (R. norvegicus)
CHEMBL2384162,COc1ccc(OC)c(Nc2cnc3nc(N)nc(N)c3c2)c1,CHEMBL2382317,IC50,nM,1700.0,CHEMBL2363,IC50,uM,1.7,RnDHFR (R. norvegicus)
CHEMBL2384162,COc1ccccc1Nc1cnc2nc(N)nc(N)c2c1,CHEMBL2382316,IC50,nM,760.0,CHEMBL2363,IC50,uM,0.76,RnDHFR (R. norvegicus)
CHEMBL2384162,COc1ccc(Nc2cnc3nc(N)nc(N)c3c2)cc1,CHEMBL2382315,IC50,nM,3900.0,CHEMBL2363,IC50,uM,3.9,RnDHFR (R. norvegicus)
CHEMBL2384162,Nc1nc(N)c2cc(Nc3ccccc3)cnc2n1,CHEMBL2382314,IC50,nM,420.0,CHEMBL2363,IC50,uM,0.42,RnDHFR (R. norvegicus)
CHEMBL3253412,CCOC(=O)C[C@H](NC(=O)c1ccc(NCc2ccc3nc(N)nc(N)c3c2)cc1)C(=O)OCC,CHEMBL3244846,IC50,nM,32.0,CHEMBL2363,I50,uM,0.032,RnDHFR (R. norvegicus)
CHEMBL3253412,Nc1nc(N)c2cc(CNc3ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)cc3)ccc2n1,CHEMBL3244847,IC50,nM,1.7,CHEMBL2363,I50,uM,0.0017,RnDHFR (R. norvegicus)
CHEMBL3253412,CCOC(=O)C[C@H](NC(=O)c1ccc(NCc2ccc3nc(N)nc(N)c3c2Cl)cc1)C(=O)OCC,CHEMBL3244848,IC50,nM,13.0,CHEMBL2363,I50,uM,0.013,RnDHFR (R. norvegicus)
CHEMBL3253412,Nc1nc(N)c2c(Cl)c(CNc3ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)cc3)ccc2n1,CHEMBL475332,IC50,nM,6.4,CHEMBL2363,I50,uM,0.0064,RnDHFR (R. norvegicus)
CHEMBL3253412,CCOC(=O)C[C@H](NC(=O)c1ccc(NCc2ccc3nc(N)nc(N)c3c2C)cc1)C(=O)OCC,CHEMBL3244849,IC50,nM,16.0,CHEMBL2363,I50,uM,0.016,RnDHFR (R. norvegicus)
CHEMBL3253412,Cc1c(CNc2ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)cc2)ccc2ncnc(N)c12,CHEMBL461523,IC50,nM,0.4,CHEMBL2363,I50,uM,0.0004,RnDHFR (R. norvegicus)
CHEMBL3253412,CCOC(=O)CC[C@H](NC(=O)c1ccc(NCc2ccc3nc(N)nc(N)c3c2)cc1)C(=O)OCC,CHEMBL3244850,IC50,nM,52.0,CHEMBL2363,I50,uM,0.052,RnDHFR (R. norvegicus)
CHEMBL3253412,Nc1nc(N)c2cc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)ccc2n1,CHEMBL3244851,IC50,nM,3.4,CHEMBL2363,I50,uM,0.0034,RnDHFR (R. norvegicus)
CHEMBL3253412,CCOC(=O)CC[C@H](NC(=O)c1ccc(NCc2ccc3nc(N)nc(N)c3c2Cl)cc1)C(=O)OCC,CHEMBL3244852,IC50,nM,31.0,CHEMBL2363,I50,uM,0.031,RnDHFR (R. norvegicus)
CHEMBL3253412,Nc1nc(N)c2c(Cl)c(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)ccc2n1,CHEMBL3244853,IC50,nM,7.5,CHEMBL2363,I50,uM,0.0075,RnDHFR (R. norvegicus)
CHEMBL3253412,CCOC(=O)CC[C@H](NC(=O)c1ccc(NCc2ccc3nc(N)nc(N)c3c2C)cc1)C(=O)OCC,CHEMBL3244832,IC50,nM,15.0,CHEMBL2363,I50,uM,0.015,RnDHFR (R. norvegicus)
CHEMBL3253412,Cc1c(CNc2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2)ccc2nc(N)nc(N)c12,CHEMBL3244833,IC50,nM,6.9,CHEMBL2363,I50,uM,0.0069,RnDHFR (R. norvegicus)
CHEMBL3253412,Nc1nc(N)c2cc(CN(C=O)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)ccc2n1,CHEMBL3244854,IC50,nM,1.5,CHEMBL2363,I50,uM,0.0015,RnDHFR (R. norvegicus)
CHEMBL3253412,CCOC(=O)CC[C@H](NC(=O)c1ccc(NCc2ccc3nc(N)nc(O)c3c2)cc1)C(=O)OCC,CHEMBL3244855,IC50,nM,520.0,CHEMBL2363,I50,uM,0.52,RnDHFR (R. norvegicus)
CHEMBL3253412,Nc1nc(O)c2cc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)ccc2n1,CHEMBL22973,IC50,nM,23.0,CHEMBL2363,I50,uM,0.023,RnDHFR (R. norvegicus)
CHEMBL3253412,CCOC(=O)CC[C@H](NC(=O)c1ccc(N(C)Cc2ccc3nc(N)nc(O)c3c2)cc1)C(=O)OCC,CHEMBL3244856,IC50,nM,1000.0,CHEMBL2363,I50,uM,1.0,RnDHFR (R. norvegicus)
CHEMBL3253412,CN(Cc1ccc2nc(N)nc(O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL347223,IC50,nM,37.0,CHEMBL2363,I50,uM,0.037,RnDHFR (R. norvegicus)
CHEMBL3253412,Nc1nc(O)c2cc(CN(C=O)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)ccc2n1,CHEMBL532231,IC50,nM,12.0,CHEMBL2363,I50,uM,0.012,RnDHFR (R. norvegicus)
CHEMBL3253412,CCOC(=O)CC[C@H](NC(=O)c1ccc(CNc2ccc3nc(N)nc(N)c3c2)cc1)C(=O)OCC,CHEMBL3244857,IC50,nM,29.0,CHEMBL2363,I50,uM,0.029,RnDHFR (R. norvegicus)
CHEMBL3253412,Nc1nc(N)c2cc(NCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)ccc2n1,CHEMBL464048,IC50,nM,26.0,CHEMBL2363,I50,uM,0.026,RnDHFR (R. norvegicus)
CHEMBL3253412,CCOC(=O)CC[C@H](NC(=O)c1ccc(CNc2ccc3nc(N)nc(N)c3c2C)cc1)C(=O)OCC,CHEMBL3244858,IC50,nM,20.0,CHEMBL2363,I50,uM,0.02,RnDHFR (R. norvegicus)
CHEMBL3253412,Cc1c(NCc2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2)ccc2nc(N)nc(N)c12,CHEMBL3244859,IC50,nM,5.6,CHEMBL2363,I50,uM,0.0056,RnDHFR (R. norvegicus)
CHEMBL3253412,CCOC(=O)CC[C@H](NC(=O)c1ccc(CNc2ccc3nc(N)nc(O)c3c2)cc1)C(=O)OCC,CHEMBL3244860,IC50,nM,570.0,CHEMBL2363,I50,uM,0.57,RnDHFR (R. norvegicus)
CHEMBL3253412,Nc1nc(O)c2cc(NCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)ccc2n1,CHEMBL3244861,IC50,nM,210.0,CHEMBL2363,I50,uM,0.21,RnDHFR (R. norvegicus)
CHEMBL3253412,CCOC(=O)CC[C@H](NC(=O)c1ccc(CNc2ccc3nc(N)nc(O)c3c2C)cc1)C(=O)OCC,CHEMBL3244862,IC50,nM,2700.0,CHEMBL2363,I50,uM,2.7,RnDHFR (R. norvegicus)
CHEMBL3253412,Cc1c(NCc2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2)ccc2nc(N)nc(O)c12,CHEMBL3244863,IC50,nM,390.0,CHEMBL2363,I50,uM,0.39,RnDHFR (R. norvegicus)
CHEMBL3739008,N#Cc1ccc(Cn2ccc3c4c(N)nc(N)nc4ccc32)cc1,CHEMBL526243,IC50,nM,2.1,CHEMBL2363,IC50,nM,2.1,RnDHFR (R. norvegicus)
CHEMBL4390134,COc1ccc(OC)c(NCc2ccc3nc(N)nc(N)c3n2)c1,CHEMBL52947,IC50,nM,430.0,CHEMBL2363,IC50,nM,430.0,RnDHFR (R. norvegicus)
CHEMBL4390134,COc1ccc(OC)c(NCc2cnc3nc(N)nc(N)c3c2)c1,CHEMBL424135,IC50,nM,500.0,CHEMBL2363,IC50,nM,500.0,RnDHFR (R. norvegicus)
CHEMBL665202,Nc1nc(O)c2cc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1,CHEMBL23977,Ki,nM,0.58,CHEMBL2363,Ki,nM,0.58,RnDHFR (R. norvegicus)
CHEMBL665203,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL422395,Ki,nM,74.5,CHEMBL2363,Ki,nM,74.5,RnDHFR (R. norvegicus)
CHEMBL875022,O=C(O)CCC(NC(=O)c1ccc(NCc2ccc3ncnc(O)c3c2)cc1)C(=O)O,CHEMBL89641,Ki,nM,10.7,CHEMBL2363,Ki,nM,10.7,RnDHFR (R. norvegicus)
CHEMBL665202,CCN(Cc1ccc2nc(N)nc(O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL22632,Ki,nM,3.88,CHEMBL2363,Ki,nM,3.88,RnDHFR (R. norvegicus)
CHEMBL665202,C#CCN(Cc1ccc2ncnc(O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL171480,Ki,nM,2250.0,CHEMBL2363,Ki,nM,2250.0,RnDHFR (R. norvegicus)
CHEMBL665202,CCN(Cc1ccc2ncnc(O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL170846,Ki,nM,57.8,CHEMBL2363,Ki,nM,57.8,RnDHFR (R. norvegicus)
CHEMBL665204,C#CCN(Cc1ccc2nc[nH]c(=O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL103059,Ki,nM,2250.0,CHEMBL2363,Ki,uM,2.25,RnDHFR (R. norvegicus)
CHEMBL665204,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL389051,Ki,nM,75.0,CHEMBL2363,Ki,uM,0.075,RnDHFR (R. norvegicus)
CHEMBL665205,CCc1nc(N)nc(N)c1-c1ccc(N(C)Cc2ccc(C(=O)OC)cc2)c([N+](=O)[O-])c1,CHEMBL449706,Ki,nM,0.014,CHEMBL2363,Ki,nM,0.014,RnDHFR (R. norvegicus)
CHEMBL665205,Cc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,CHEMBL264373,Ki,nM,0.12,CHEMBL2363,Ki,nM,0.12,RnDHFR (R. norvegicus)
CHEMBL665205,CCc1nc(N)nc(N)c1-c1ccc(N(C)Cc2ccc(C(=O)O)cc2)c([N+](=O)[O-])c1,CHEMBL102850,Ki,nM,0.0004,CHEMBL2363,Ki,nM,0.0004,RnDHFR (R. norvegicus)
CHEMBL665205,CCc1nc(N)nc(N)c1-c1ccc(N(C)Cc2ccc(C(=O)NC)cc2)c([N+](=O)[O-])c1,CHEMBL102418,Ki,nM,0.00035,CHEMBL2363,Ki,nM,0.00035,RnDHFR (R. norvegicus)
CHEMBL665205,CCc1nc(N)nc(N)c1-c1ccc(N(C)Cc2ccccc2)c([N+](=O)[O-])c1,CHEMBL56170,Ki,nM,0.009,CHEMBL2363,Ki,nM,0.009,RnDHFR (R. norvegicus)
CHEMBL1038912,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,Ki,nM,0.073,CHEMBL2363,Ki,uM,0.000073,RnDHFR (R. norvegicus)
CHEMBL1038912,COc1ccccc1/C(C)=C/c1coc2nc(N)nc(N)c12,CHEMBL610181,Ki,nM,4600.0,CHEMBL2363,Ki,uM,4.6,RnDHFR (R. norvegicus)
CHEMBL1038912,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL22,Ki,nM,14300.0,CHEMBL2363,Ki,uM,14.3,RnDHFR (R. norvegicus)
CHEMBL1038912,CCC(C)C(=Cc1coc2nc(=N)[nH]c(N)c12)c1ccccc1OC,CHEMBL603849,Ki,nM,1000.0,CHEMBL2363,Ki,uM,1.0,RnDHFR (R. norvegicus)
CHEMBL1038912,COc1ccccc1/C(C)=C\c1coc2nc(N)nc(N)c12,CHEMBL606039,Ki,nM,1100.0,CHEMBL2363,Ki,uM,1.1,RnDHFR (R. norvegicus)
CHEMBL1038912,COc1ccccc1C(=Cc1coc2nc(=N)[nH]c(N)c12)C1CC1,CHEMBL594320,Ki,nM,1100.0,CHEMBL2363,Ki,uM,1.1,RnDHFR (R. norvegicus)
CHEMBL1038912,COc1ccccc1C(Cc1coc2nc(N)nc(N)c12)C1CC1,CHEMBL603198,Ki,nM,1100.0,CHEMBL2363,Ki,uM,1.1,RnDHFR (R. norvegicus)
CHEMBL1038912,COc1ccccc1C(=Cc1coc2nc(=N)[nH]c(N)c12)C(C)C,CHEMBL594810,Ki,nM,1300.0,CHEMBL2363,Ki,uM,1.3,RnDHFR (R. norvegicus)
CHEMBL1038912,COc1ccccc1C(Cc1coc2nc(N)nc(N)c12)C(C)C,CHEMBL595757,Ki,nM,1400.0,CHEMBL2363,Ki,uM,1.4,RnDHFR (R. norvegicus)
CHEMBL1038912,CCCC(=Cc1coc2nc(=N)[nH]c(N)c12)c1ccccc1OC,CHEMBL595497,Ki,nM,1600.0,CHEMBL2363,Ki,uM,1.6,RnDHFR (R. norvegicus)
CHEMBL1038912,CCCCC(=Cc1coc2nc(=N)[nH]c(N)c12)c1ccccc1OC,CHEMBL604879,Ki,nM,3200.0,CHEMBL2363,Ki,uM,3.2,RnDHFR (R. norvegicus)
CHEMBL1038912,CCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,CHEMBL605413,Ki,nM,3300.0,CHEMBL2363,Ki,uM,3.3,RnDHFR (R. norvegicus)
CHEMBL1038912,CCC(C)C(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,CHEMBL594339,Ki,nM,4000.0,CHEMBL2363,Ki,uM,4.0,RnDHFR (R. norvegicus)
CHEMBL1038912,COc1ccccc1C(Cc1coc2nc(N)nc(N)c12)CC(C)C,CHEMBL606362,Ki,nM,4200.0,CHEMBL2363,Ki,uM,4.2,RnDHFR (R. norvegicus)
CHEMBL1038912,COc1ccccc1C(=Cc1coc2nc(=N)[nH]c(N)c12)CC(C)C,CHEMBL593154,Ki,nM,4700.0,CHEMBL2363,Ki,uM,4.7,RnDHFR (R. norvegicus)
CHEMBL1038912,CCCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,CHEMBL594790,Ki,nM,5000.0,CHEMBL2363,Ki,uM,5.0,RnDHFR (R. norvegicus)
CHEMBL669643,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NCCCC(=O)NCCCC(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL264245,IC50,nM,90.0,CHEMBL4564,IC50,uM,0.09,MmDHFR (M. musculus)
CHEMBL669643,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,IC50,nM,35.0,CHEMBL4564,IC50,uM,0.035,MmDHFR (M. musculus)
CHEMBL669643,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NCCCC(=O)NCCCC(=O)NCCCC(=O)NCCCC(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL55167,IC50,nM,540.0,CHEMBL4564,IC50,uM,0.54,MmDHFR (M. musculus)
CHEMBL669643,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NCCCC(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL56005,IC50,nM,82.0,CHEMBL4564,IC50,uM,0.082,MmDHFR (M. musculus)
CHEMBL669643,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NCCCC(=O)NCCCC(=O)NCCCC(=O)NCCCC(=O)NCCCC(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL435778,IC50,nM,840.0,CHEMBL4564,IC50,uM,0.84,MmDHFR (M. musculus)
CHEMBL669643,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NCCCC(=O)NCCCC(=O)NCCCC(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL54833,IC50,nM,310.0,CHEMBL4564,IC50,uM,0.31,MmDHFR (M. musculus)
CHEMBL669645,Nc1nc(N)c2c(n1)CCC2CCCc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL41056,IC50,nM,7.1,CHEMBL4564,IC50,nM,7.1,MmDHFR (M. musculus)
CHEMBL669645,Nc1nc(N)c2c(n1)CCC2CCc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL42159,IC50,nM,72.0,CHEMBL4564,IC50,nM,72.0,MmDHFR (M. musculus)
CHEMBL669645,CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL296373,IC50,nM,11.0,CHEMBL4564,IC50,nM,11.0,MmDHFR (M. musculus)
CHEMBL669302,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL422395,IC50,nM,6600.0,CHEMBL4564,IC50,M,0.0000066,MmDHFR (M. musculus)
CHEMBL669645,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,IC50,nM,6.6,CHEMBL4564,IC50,nM,6.6,MmDHFR (M. musculus)
CHEMBL669645,Nc1nc(O)c2c(n1)CCC2CCc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL296190,IC50,nM,2.1,CHEMBL4564,IC50,nM,2.1,MmDHFR (M. musculus)
CHEMBL669645,Nc1nc(O)c2c(n1)CCC2CCCc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL42301,IC50,nM,60.0,CHEMBL4564,IC50,nM,60.0,MmDHFR (M. musculus)
CHEMBL669306,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCCCCCCCC(=O)O)C(=O)O)cc1,CHEMBL27306,IC50,nM,34.0,CHEMBL4564,IC50,uM,0.034,MmDHFR (M. musculus)
CHEMBL669306,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCCCCCC(=O)O)C(=O)O)cc1,CHEMBL25923,IC50,nM,32.0,CHEMBL4564,IC50,uM,0.032,MmDHFR (M. musculus)
CHEMBL669306,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCCCCCCC(=O)O)C(=O)O)cc1,CHEMBL28112,IC50,nM,29.0,CHEMBL4564,IC50,uM,0.029,MmDHFR (M. musculus)
